TransactionID,UserID,CourseID,TransactionDate,Amount,PaymentMethod,TeacherID,TeacherName,Age,Gender,Expertise,YearsOfExperience,TeacherRating,CourseName,CourseCategory,CourseType,CourseLevel,CoursePrice,CourseDuration,CourseRating,RatingTier
TT00138,U00220,CR00010,19/4/2025,0.0,PayPal,TC00042,Yolanda Levine,49,Female,Machine Learning,21,4.97,3D Modeling,Design,Free,Advanced,0.0,15.29,4.45,High
TT00139,U00220,CR00014,25/4/2025,0.0,Bank Transfer,TC00040,Kimberly Miller,49,Male,Cybersecurity,24,4.58,Sales Mastery,Business,Free,Advanced,0.0,22.29,3.15,High
TT00140,U00220,CR00017,16/4/2025,0.0,PayPal,TC00042,Yolanda Levine,49,Female,Machine Learning,21,4.97,SEO Mastery,Marketing,Free,Advanced,0.0,29.37,4.79,High
TT00141,U00220,CR00003,8/4/2025,0.0,PayPal,TC00040,Kimberly Miller,49,Male,Cybersecurity,24,4.58,C++ for Beginners,Programming,Free,Beginner,0.0,19.53,3.85,High
TT00142,U00238,CR00012,25/3/2025,487.92,Bank Transfer,TC00040,Kimberly Miller,49,Male,Cybersecurity,24,4.58,Business Strategy,Business,Paid,Advanced,487.92,36.01,3.64,High
TT00143,U00238,CR00041,20/11/2025,53.86,Credit Card,TC00040,Kimberly Miller,49,Male,Cybersecurity,24,4.58,Financial Accounting,Finance,Paid,Beginner,53.86,47.08,2.47,High
TT00144,U00238,CR00001,24/8/2025,472.28,PayPal,TC00040,Kimberly Miller,49,Male,Cybersecurity,24,4.58,Python Basics,Programming,Paid,Beginner,472.28,11.0,4.74,High
TT00145,U00238,CR00052,27/10/2025,0.0,PayPal,TC00040,Kimberly Miller,49,Male,Cybersecurity,24,4.58,JavaScript Mastery,Web Development,Free,Beginner,0.0,40.76,2.2,High
TT00146,U00238,CR00002,6/10/2025,0.0,PayPal,TC00040,Kimberly Miller,49,Male,Cybersecurity,24,4.58,Java Programming,Programming,Free,Intermediate,0.0,37.7,2.43,High
TT00147,U00251,CR00043,16/4/2025,0.0,Bank Transfer,TC00040,Kimberly Miller,49,Male,Cybersecurity,24,4.58,Corporate Finance,Finance,Free,Beginner,0.0,31.77,4.14,High
TT00148,U00251,CR00059,11/4/2025,0.0,Credit Card,TC00042,Yolanda Levine,49,Female,Machine Learning,21,4.97,Affiliate Marketing,Digital Marketing,Free,Intermediate,0.0,5.95,4.66,High
TT00149,U00251,CR00040,4/1/2025,327.99,PayPal,TC00040,Kimberly Miller,49,Male,Cybersecurity,24,4.58,Leadership in Projects,Project Management,Paid,Beginner,327.99,12.13,1.51,High
TT00150,U00260,CR00060,8/6/2025,0.0,Bank Transfer,TC00042,Yolanda Levine,49,Female,Machine Learning,21,4.97,Content Creation,Digital Marketing,Free,Beginner,0.0,8.95,2.14,High
TT00151,U00260,CR00006,15/1/2025,276.37,Bank Transfer,TC00042,Yolanda Levine,49,Female,Machine Learning,21,4.97,Graphic Design Basics,Design,Paid,Advanced,276.37,48.84,2.72,High
TT00152,U00260,CR00039,15/9/2025,346.71,Bank Transfer,TC00040,Kimberly Miller,49,Male,Cybersecurity,24,4.58,Project Planning,Project Management,Paid,Advanced,346.71,3.42,1.23,High
TT00153,U00260,CR00028,8/2/2025,0.78,Bank Transfer,TC00042,Yolanda Levine,49,Female,Machine Learning,21,4.97,Deep Learning,Machine Learning,Paid,Advanced,0.78,44.96,3.89,High
TT00154,U00260,CR00026,23/11/2025,0.0,Credit Card,TC00042,Yolanda Levine,49,Female,Machine Learning,21,4.97,Intro to Machine Learning,Machine Learning,Free,Intermediate,0.0,47.7,4.73,High
TT00155,U00265,CR00004,20/12/2025,0.0,Credit Card,TC00040,Kimberly Miller,49,Male,Cybersecurity,24,4.58,Advanced Python,Programming,Free,Beginner,0.0,45.13,2.88,High
TT00156,U00265,CR00010,14/1/2025,0.0,PayPal,TC00040,Kimberly Miller,49,Male,Cybersecurity,24,4.58,3D Modeling,Design,Free,Advanced,0.0,15.29,4.45,High
TT00157,U00265,CR00059,22/3/2025,0.0,Bank Transfer,TC00040,Kimberly Miller,49,Male,Cybersecurity,24,4.58,Affiliate Marketing,Digital Marketing,Free,Intermediate,0.0,5.95,4.66,High
TT00158,U00265,CR00042,24/4/2025,0.0,Bank Transfer,TC00042,Yolanda Levine,49,Female,Machine Learning,21,4.97,Investment Strategies,Finance,Free,Intermediate,0.0,34.83,4.1,High
TT00159,U00265,CR00060,25/2/2025,0.0,PayPal,TC00042,Yolanda Levine,49,Female,Machine Learning,21,4.97,Content Creation,Digital Marketing,Free,Beginner,0.0,8.95,2.14,High
TT00160,U00272,CR00051,10/6/2025,37.89,Credit Card,TC00040,Kimberly Miller,49,Male,Cybersecurity,24,4.58,HTML & CSS,Web Development,Paid,Advanced,37.89,24.11,1.3,High
TT00161,U00272,CR00022,20/6/2025,0.0,Credit Card,TC00042,Yolanda Levine,49,Female,Machine Learning,21,4.97,Data Visualization,Data Science,Free,Beginner,0.0,32.64,3.65,High
TT00162,U00272,CR00044,24/8/2025,119.04,Credit Card,TC00042,Yolanda Levine,49,Female,Machine Learning,21,4.97,Personal Finance,Finance,Paid,Intermediate,119.04,23.41,2.75,High
TT00163,U00282,CR00007,20/12/2025,0.0,PayPal,TC00042,Yolanda Levine,49,Female,Machine Learning,21,4.97,UI/UX Design,Design,Free,Advanced,0.0,48.68,2.61,High
TT00164,U00282,CR00020,11/6/2025,0.0,PayPal,TC00040,Kimberly Miller,49,Male,Cybersecurity,24,4.58,Email Marketing,Marketing,Free,Intermediate,0.0,46.25,4.11,High
TT00165,U00282,CR00029,7/3/2025,0.0,Bank Transfer,TC00042,Yolanda Levine,49,Female,Machine Learning,21,4.97,Natural Language Processing,Machine Learning,Free,Beginner,0.0,16.33,1.13,High
TT00166,U00282,CR00014,18/11/2025,0.0,Bank Transfer,TC00042,Yolanda Levine,49,Female,Machine Learning,21,4.97,Sales Mastery,Business,Free,Advanced,0.0,22.29,3.15,High
TT00167,U00282,CR00046,11/4/2025,248.1,PayPal,TC00042,Yolanda Levine,49,Female,Machine Learning,21,4.97,AI for Beginners,Artificial Intelligence,Paid,Beginner,248.1,9.4,1.2,High
TT00168,U00292,CR00005,4/10/2025,0.0,Bank Transfer,TC00040,Kimberly Miller,49,Male,Cybersecurity,24,4.58,Full Stack Development,Programming,Free,Beginner,0.0,28.68,1.28,High
TT00169,U00292,CR00038,4/4/2025,342.61,Bank Transfer,TC00040,Kimberly Miller,49,Male,Cybersecurity,24,4.58,Risk Management,Project Management,Paid,Intermediate,342.61,17.14,4.84,High
TT00170,U00293,CR00028,13/11/2025,0.78,Bank Transfer,TC00042,Yolanda Levine,49,Female,Machine Learning,21,4.97,Deep Learning,Machine Learning,Paid,Advanced,0.78,44.96,3.89,High
TT00171,U00293,CR00016,10/12/2025,0.0,Bank Transfer,TC00042,Yolanda Levine,49,Female,Machine Learning,21,4.97,Digital Marketing,Marketing,Free,Intermediate,0.0,42.68,4.72,High
TT00172,U00293,CR00025,22/1/2025,299.57,Credit Card,TC00040,Kimberly Miller,49,Male,Cybersecurity,24,4.58,Statistical Analysis,Data Science,Paid,Beginner,299.57,48.32,3.74,High
TT00173,U00293,CR00049,15/1/2025,415.51,Credit Card,TC00042,Yolanda Levine,49,Female,Machine Learning,21,4.97,Deep Learning,Artificial Intelligence,Paid,Intermediate,415.51,28.33,3.11,High
TT00174,U00298,CR00059,22/8/2025,0.0,PayPal,TC00040,Kimberly Miller,49,Male,Cybersecurity,24,4.58,Affiliate Marketing,Digital Marketing,Free,Intermediate,0.0,5.95,4.66,High
TT00175,U00298,CR00026,12/9/2025,0.0,PayPal,TC00042,Yolanda Levine,49,Female,Machine Learning,21,4.97,Intro to Machine Learning,Machine Learning,Free,Intermediate,0.0,47.7,4.73,High
TT00176,U00298,CR00039,16/7/2025,346.71,Credit Card,TC00040,Kimberly Miller,49,Male,Cybersecurity,24,4.58,Project Planning,Project Management,Paid,Advanced,346.71,3.42,1.23,High
TT00177,U00298,CR00040,6/1/2025,327.99,PayPal,TC00042,Yolanda Levine,49,Female,Machine Learning,21,4.97,Leadership in Projects,Project Management,Paid,Beginner,327.99,12.13,1.51,High
TT00178,U00301,CR00003,10/6/2025,0.0,Bank Transfer,TC00040,Kimberly Miller,49,Male,Cybersecurity,24,4.58,C++ for Beginners,Programming,Free,Beginner,0.0,19.53,3.85,High
TT00179,U00301,CR00037,24/7/2025,0.0,Bank Transfer,TC00040,Kimberly Miller,49,Male,Cybersecurity,24,4.58,Scrum Essentials,Project Management,Free,Intermediate,0.0,33.93,3.45,High
TT00180,U00301,CR00049,24/4/2025,415.51,PayPal,TC00040,Kimberly Miller,49,Male,Cybersecurity,24,4.58,Deep Learning,Artificial Intelligence,Paid,Intermediate,415.51,28.33,3.11,High
TT00181,U00301,CR00030,12/1/2025,0.0,Bank Transfer,TC00042,Yolanda Levine,49,Female,Machine Learning,21,4.97,Reinforcement Learning,Machine Learning,Free,Intermediate,0.0,38.49,1.73,High
TT00182,U00303,CR00014,6/4/2025,0.0,PayPal,TC00040,Kimberly Miller,49,Male,Cybersecurity,24,4.58,Sales Mastery,Business,Free,Advanced,0.0,22.29,3.15,High
TT00183,U00303,CR00053,8/4/2025,0.0,PayPal,TC00042,Yolanda Levine,49,Female,Machine Learning,21,4.97,React for Beginners,Web Development,Free,Advanced,0.0,40.07,2.67,High
TT00184,U00303,CR00039,15/8/2025,346.71,PayPal,TC00042,Yolanda Levine,49,Female,Machine Learning,21,4.97,Project Planning,Project Management,Paid,Advanced,346.71,3.42,1.23,High
TT00185,U00310,CR00010,23/4/2025,0.0,Credit Card,TC00042,Yolanda Levine,49,Female,Machine Learning,21,4.97,3D Modeling,Design,Free,Advanced,0.0,15.29,4.45,High
TT00186,U00310,CR00023,4/4/2025,0.0,PayPal,TC00040,Kimberly Miller,49,Male,Cybersecurity,24,4.58,Machine Learning Fundamentals,Data Science,Free,Intermediate,0.0,9.71,3.02,High
TT00187,U00310,CR00037,7/9/2025,0.0,PayPal,TC00040,Kimberly Miller,49,Male,Cybersecurity,24,4.58,Scrum Essentials,Project Management,Free,Intermediate,0.0,33.93,3.45,High
TT00188,U00315,CR00051,16/10/2025,37.89,Bank Transfer,TC00040,Kimberly Miller,49,Male,Cybersecurity,24,4.58,HTML & CSS,Web Development,Paid,Advanced,37.89,24.11,1.3,High
TT00189,U00315,CR00045,26/12/2025,0.0,PayPal,TC00040,Kimberly Miller,49,Male,Cybersecurity,24,4.58,Financial Modeling,Finance,Free,Advanced,0.0,6.36,1.59,High
TT00190,U00315,CR00060,30/8/2025,0.0,Credit Card,TC00040,Kimberly Miller,49,Male,Cybersecurity,24,4.58,Content Creation,Digital Marketing,Free,Beginner,0.0,8.95,2.14,High
TT00191,U00321,CR00043,6/5/2025,0.0,PayPal,TC00040,Kimberly Miller,49,Male,Cybersecurity,24,4.58,Corporate Finance,Finance,Free,Beginner,0.0,31.77,4.14,High
TT00192,U00321,CR00047,4/1/2025,89.59,PayPal,TC00040,Kimberly Miller,49,Male,Cybersecurity,24,4.58,Natural Language Processing,Artificial Intelligence,Paid,Intermediate,89.59,1.55,2.68,High
TT00193,U00321,CR00049,19/10/2025,415.51,Bank Transfer,TC00042,Yolanda Levine,49,Female,Machine Learning,21,4.97,Deep Learning,Artificial Intelligence,Paid,Intermediate,415.51,28.33,3.11,High
TT00194,U00322,CR00041,26/6/2025,53.86,Credit Card,TC00040,Kimberly Miller,49,Male,Cybersecurity,24,4.58,Financial Accounting,Finance,Paid,Beginner,53.86,47.08,2.47,High
TT00195,U00322,CR00048,26/6/2025,0.0,Bank Transfer,TC00040,Kimberly Miller,49,Male,Cybersecurity,24,4.58,AI Ethics,Artificial Intelligence,Free,Beginner,0.0,42.7,3.64,High
TT00196,U00322,CR00022,11/5/2025,0.0,Credit Card,TC00040,Kimberly Miller,49,Male,Cybersecurity,24,4.58,Data Visualization,Data Science,Free,Beginner,0.0,32.64,3.65,High
TT00197,U00323,CR00005,2/3/2025,0.0,Credit Card,TC00042,Yolanda Levine,49,Female,Machine Learning,21,4.97,Full Stack Development,Programming,Free,Beginner,0.0,28.68,1.28,High
TT00198,U00323,CR00036,11/3/2025,0.0,Credit Card,TC00040,Kimberly Miller,49,Male,Cybersecurity,24,4.58,Agile Project Management,Project Management,Free,Beginner,0.0,15.75,4.68,High
TT00199,U00323,CR00016,1/2/2025,0.0,PayPal,TC00040,Kimberly Miller,49,Male,Cybersecurity,24,4.58,Digital Marketing,Marketing,Free,Intermediate,0.0,42.68,4.72,High
TT00200,U00323,CR00033,9/2/2025,0.0,Bank Transfer,TC00040,Kimberly Miller,49,Male,Cybersecurity,24,4.58,Cybersecurity Fundamentals,Cybersecurity,Free,Intermediate,0.0,48.25,3.93,High
TT00201,U00328,CR00042,18/1/2025,0.0,Credit Card,TC00042,Yolanda Levine,49,Female,Machine Learning,21,4.97,Investment Strategies,Finance,Free,Intermediate,0.0,34.83,4.1,High
TT00202,U00328,CR00003,6/6/2025,0.0,Credit Card,TC00042,Yolanda Levine,49,Female,Machine Learning,21,4.97,C++ for Beginners,Programming,Free,Beginner,0.0,19.53,3.85,High
TT00203,U00328,CR00041,1/7/2025,53.86,Bank Transfer,TC00040,Kimberly Miller,49,Male,Cybersecurity,24,4.58,Financial Accounting,Finance,Paid,Beginner,53.86,47.08,2.47,High
TT00204,U00328,CR00004,21/9/2025,0.0,PayPal,TC00040,Kimberly Miller,49,Male,Cybersecurity,24,4.58,Advanced Python,Programming,Free,Beginner,0.0,45.13,2.88,High
TT00205,U00328,CR00036,2/4/2025,0.0,Bank Transfer,TC00042,Yolanda Levine,49,Female,Machine Learning,21,4.97,Agile Project Management,Project Management,Free,Beginner,0.0,15.75,4.68,High
TT00206,U00329,CR00060,26/1/2025,0.0,Bank Transfer,TC00042,Yolanda Levine,49,Female,Machine Learning,21,4.97,Content Creation,Digital Marketing,Free,Beginner,0.0,8.95,2.14,High
TT00207,U00329,CR00021,29/9/2025,0.0,Credit Card,TC00042,Yolanda Levine,49,Female,Machine Learning,21,4.97,Data Analysis with Python,Data Science,Free,Intermediate,0.0,1.2,3.6,High
TT00208,U00329,CR00049,25/3/2025,415.51,PayPal,TC00042,Yolanda Levine,49,Female,Machine Learning,21,4.97,Deep Learning,Artificial Intelligence,Paid,Intermediate,415.51,28.33,3.11,High
TT00209,U00330,CR00051,12/12/2025,37.89,Bank Transfer,TC00042,Yolanda Levine,49,Female,Machine Learning,21,4.97,HTML & CSS,Web Development,Paid,Advanced,37.89,24.11,1.3,High
TT00210,U00330,CR00040,11/2/2025,327.99,PayPal,TC00040,Kimberly Miller,49,Male,Cybersecurity,24,4.58,Leadership in Projects,Project Management,Paid,Beginner,327.99,12.13,1.51,High
TT00211,U00330,CR00054,20/12/2025,0.0,Bank Transfer,TC00040,Kimberly Miller,49,Male,Cybersecurity,24,4.58,Backend Development with Node.js,Web Development,Free,Beginner,0.0,48.57,3.32,High
TT00212,U00334,CR00024,21/1/2025,117.68,PayPal,TC00042,Yolanda Levine,49,Female,Machine Learning,21,4.97,Big Data Analytics,Data Science,Paid,Advanced,117.68,48.09,2.57,High
TT00213,U00334,CR00051,4/3/2025,37.89,PayPal,TC00040,Kimberly Miller,49,Male,Cybersecurity,24,4.58,HTML & CSS,Web Development,Paid,Advanced,37.89,24.11,1.3,High
TT00214,U00334,CR00046,18/2/2025,248.1,Bank Transfer,TC00040,Kimberly Miller,49,Male,Cybersecurity,24,4.58,AI for Beginners,Artificial Intelligence,Paid,Beginner,248.1,9.4,1.2,High
TT00215,U00334,CR00042,6/10/2025,0.0,Bank Transfer,TC00040,Kimberly Miller,49,Male,Cybersecurity,24,4.58,Investment Strategies,Finance,Free,Intermediate,0.0,34.83,4.1,High
TT00216,U00338,CR00023,25/8/2025,0.0,Bank Transfer,TC00040,Kimberly Miller,49,Male,Cybersecurity,24,4.58,Machine Learning Fundamentals,Data Science,Free,Intermediate,0.0,9.71,3.02,High
TT00217,U00338,CR00009,28/11/2025,0.0,PayPal,TC00040,Kimberly Miller,49,Male,Cybersecurity,24,4.58,Web Design Fundamentals,Design,Free,Beginner,0.0,48.19,4.51,High
TT00218,U00338,CR00002,11/4/2025,0.0,PayPal,TC00040,Kimberly Miller,49,Male,Cybersecurity,24,4.58,Java Programming,Programming,Free,Intermediate,0.0,37.7,2.43,High
TT00219,U00338,CR00039,15/3/2025,346.71,PayPal,TC00040,Kimberly Miller,49,Male,Cybersecurity,24,4.58,Project Planning,Project Management,Paid,Advanced,346.71,3.42,1.23,High
TT00220,U00338,CR00017,10/4/2025,0.0,PayPal,TC00040,Kimberly Miller,49,Male,Cybersecurity,24,4.58,SEO Mastery,Marketing,Free,Advanced,0.0,29.37,4.79,High
TT00221,U00339,CR00044,19/8/2025,119.04,Bank Transfer,TC00040,Kimberly Miller,49,Male,Cybersecurity,24,4.58,Personal Finance,Finance,Paid,Intermediate,119.04,23.41,2.75,High
TT00222,U00339,CR00001,28/5/2025,472.28,Credit Card,TC00042,Yolanda Levine,49,Female,Machine Learning,21,4.97,Python Basics,Programming,Paid,Beginner,472.28,11.0,4.74,High
TT00223,U00339,CR00039,10/8/2025,346.71,Bank Transfer,TC00042,Yolanda Levine,49,Female,Machine Learning,21,4.97,Project Planning,Project Management,Paid,Advanced,346.71,3.42,1.23,High
TT00224,U00339,CR00040,23/8/2025,327.99,Bank Transfer,TC00040,Kimberly Miller,49,Male,Cybersecurity,24,4.58,Leadership in Projects,Project Management,Paid,Beginner,327.99,12.13,1.51,High
TT00225,U00339,CR00060,1/8/2025,0.0,Credit Card,TC00042,Yolanda Levine,49,Female,Machine Learning,21,4.97,Content Creation,Digital Marketing,Free,Beginner,0.0,8.95,2.14,High
TT00226,U00340,CR00033,3/2/2025,0.0,Bank Transfer,TC00040,Kimberly Miller,49,Male,Cybersecurity,24,4.58,Cybersecurity Fundamentals,Cybersecurity,Free,Intermediate,0.0,48.25,3.93,High
TT00227,U00340,CR00048,24/5/2025,0.0,Credit Card,TC00042,Yolanda Levine,49,Female,Machine Learning,21,4.97,AI Ethics,Artificial Intelligence,Free,Beginner,0.0,42.7,3.64,High
TT00228,U00340,CR00034,9/11/2025,394.26,PayPal,TC00040,Kimberly Miller,49,Male,Cybersecurity,24,4.58,Data Encryption,Cybersecurity,Paid,Intermediate,394.26,47.44,1.35,High
TT00229,U00340,CR00028,23/1/2025,0.78,Bank Transfer,TC00042,Yolanda Levine,49,Female,Machine Learning,21,4.97,Deep Learning,Machine Learning,Paid,Advanced,0.78,44.96,3.89,High
TT00230,U00345,CR00001,17/5/2025,472.28,Bank Transfer,TC00042,Yolanda Levine,49,Female,Machine Learning,21,4.97,Python Basics,Programming,Paid,Beginner,472.28,11.0,4.74,High
TT00231,U00345,CR00017,2/1/2025,0.0,Credit Card,TC00042,Yolanda Levine,49,Female,Machine Learning,21,4.97,SEO Mastery,Marketing,Free,Advanced,0.0,29.37,4.79,High
TT00232,U00345,CR00007,10/8/2025,0.0,PayPal,TC00042,Yolanda Levine,49,Female,Machine Learning,21,4.97,UI/UX Design,Design,Free,Advanced,0.0,48.68,2.61,High
TT00233,U00345,CR00058,5/8/2025,0.0,Bank Transfer,TC00042,Yolanda Levine,49,Female,Machine Learning,21,4.97,Social Media Strategy,Digital Marketing,Free,Beginner,0.0,1.46,4.44,High
TT00234,U00345,CR00003,12/9/2025,0.0,Credit Card,TC00040,Kimberly Miller,49,Male,Cybersecurity,24,4.58,C++ for Beginners,Programming,Free,Beginner,0.0,19.53,3.85,High
TT00235,U00351,CR00024,9/8/2025,117.68,Bank Transfer,TC00040,Kimberly Miller,49,Male,Cybersecurity,24,4.58,Big Data Analytics,Data Science,Paid,Advanced,117.68,48.09,2.57,High
TT00236,U00351,CR00008,15/11/2025,0.0,PayPal,TC00042,Yolanda Levine,49,Female,Machine Learning,21,4.97,Photoshop Mastery,Design,Free,Advanced,0.0,2.87,1.52,High
TT00237,U00351,CR00040,24/6/2025,327.99,Bank Transfer,TC00042,Yolanda Levine,49,Female,Machine Learning,21,4.97,Leadership in Projects,Project Management,Paid,Beginner,327.99,12.13,1.51,High
TT00238,U00351,CR00033,20/3/2025,0.0,Bank Transfer,TC00040,Kimberly Miller,49,Male,Cybersecurity,24,4.58,Cybersecurity Fundamentals,Cybersecurity,Free,Intermediate,0.0,48.25,3.93,High
TT00239,U00352,CR00032,12/9/2025,0.0,PayPal,TC00040,Kimberly Miller,49,Male,Cybersecurity,24,4.58,Ethical Hacking,Cybersecurity,Free,Advanced,0.0,16.74,2.38,High
TT00240,U00352,CR00024,6/8/2025,117.68,Credit Card,TC00040,Kimberly Miller,49,Male,Cybersecurity,24,4.58,Big Data Analytics,Data Science,Paid,Advanced,117.68,48.09,2.57,High
TT00241,U00352,CR00058,16/11/2025,0.0,Bank Transfer,TC00042,Yolanda Levine,49,Female,Machine Learning,21,4.97,Social Media Strategy,Digital Marketing,Free,Beginner,0.0,1.46,4.44,High
TT00242,U00352,CR00021,23/1/2025,0.0,Bank Transfer,TC00042,Yolanda Levine,49,Female,Machine Learning,21,4.97,Data Analysis with Python,Data Science,Free,Intermediate,0.0,1.2,3.6,High
TT00243,U00353,CR00034,8/11/2025,394.26,Credit Card,TC00040,Kimberly Miller,49,Male,Cybersecurity,24,4.58,Data Encryption,Cybersecurity,Paid,Intermediate,394.26,47.44,1.35,High
TT00244,U00353,CR00058,11/10/2025,0.0,Credit Card,TC00042,Yolanda Levine,49,Female,Machine Learning,21,4.97,Social Media Strategy,Digital Marketing,Free,Beginner,0.0,1.46,4.44,High
TT00245,U00353,CR00060,15/10/2025,0.0,Credit Card,TC00040,Kimberly Miller,49,Male,Cybersecurity,24,4.58,Content Creation,Digital Marketing,Free,Beginner,0.0,8.95,2.14,High
TT00246,U00353,CR00003,9/5/2025,0.0,Bank Transfer,TC00040,Kimberly Miller,49,Male,Cybersecurity,24,4.58,C++ for Beginners,Programming,Free,Beginner,0.0,19.53,3.85,High
TT00247,U00356,CR00028,11/2/2025,0.78,Credit Card,TC00042,Yolanda Levine,49,Female,Machine Learning,21,4.97,Deep Learning,Machine Learning,Paid,Advanced,0.78,44.96,3.89,High
TT00248,U00356,CR00017,1/2/2025,0.0,PayPal,TC00040,Kimberly Miller,49,Male,Cybersecurity,24,4.58,SEO Mastery,Marketing,Free,Advanced,0.0,29.37,4.79,High
TT00249,U00356,CR00047,29/3/2025,89.59,Credit Card,TC00040,Kimberly Miller,49,Male,Cybersecurity,24,4.58,Natural Language Processing,Artificial Intelligence,Paid,Intermediate,89.59,1.55,2.68,High
TT00250,U00356,CR00032,30/6/2025,0.0,PayPal,TC00040,Kimberly Miller,49,Male,Cybersecurity,24,4.58,Ethical Hacking,Cybersecurity,Free,Advanced,0.0,16.74,2.38,High
TT00251,U00356,CR00004,28/4/2025,0.0,Credit Card,TC00042,Yolanda Levine,49,Female,Machine Learning,21,4.97,Advanced Python,Programming,Free,Beginner,0.0,45.13,2.88,High
TT00252,U00357,CR00048,5/3/2025,0.0,Credit Card,TC00042,Yolanda Levine,49,Female,Machine Learning,21,4.97,AI Ethics,Artificial Intelligence,Free,Beginner,0.0,42.7,3.64,High
TT00253,U00357,CR00058,16/4/2025,0.0,Credit Card,TC00040,Kimberly Miller,49,Male,Cybersecurity,24,4.58,Social Media Strategy,Digital Marketing,Free,Beginner,0.0,1.46,4.44,High
TT00254,U00357,CR00023,11/1/2025,0.0,Credit Card,TC00042,Yolanda Levine,49,Female,Machine Learning,21,4.97,Machine Learning Fundamentals,Data Science,Free,Intermediate,0.0,9.71,3.02,High
TT00255,U00357,CR00034,25/11/2025,394.26,PayPal,TC00040,Kimberly Miller,49,Male,Cybersecurity,24,4.58,Data Encryption,Cybersecurity,Paid,Intermediate,394.26,47.44,1.35,High
TT00256,U00357,CR00055,7/5/2025,57.32,Bank Transfer,TC00040,Kimberly Miller,49,Male,Cybersecurity,24,4.58,Full-Stack Web Development,Web Development,Paid,Advanced,57.32,43.95,4.74,High
TT00257,U00362,CR00024,22/5/2025,117.68,PayPal,TC00040,Kimberly Miller,49,Male,Cybersecurity,24,4.58,Big Data Analytics,Data Science,Paid,Advanced,117.68,48.09,2.57,High
TT00258,U00362,CR00039,7/3/2025,346.71,Bank Transfer,TC00040,Kimberly Miller,49,Male,Cybersecurity,24,4.58,Project Planning,Project Management,Paid,Advanced,346.71,3.42,1.23,High
TT00259,U00362,CR00001,11/7/2025,472.28,PayPal,TC00042,Yolanda Levine,49,Female,Machine Learning,21,4.97,Python Basics,Programming,Paid,Beginner,472.28,11.0,4.74,High
